,datetime,Time,Vehicle,Gap,Headway,Schedule,Destination,day,day of the week,stop,stopID,Riders after stop,sch_adherence,bunched_or_gapped,mins delayed,bunched,gapped,morning_peak,midday,afternoon_peak,early_eve,late_eve,overnight,morning_peak_bunches,midday_bunches,afternoon_peak_bunches,early_eve_bunches,late_eve_bunches,morning_peak_gaps,midday_gaps,afternoon_peak_gaps,early_eve_gaps,late_eve_gaps,bound,bound_ordinal,_row_id,cond_sum,prev3hr_delays,prev_bunches
789566,2025-12-17 11:46:07,0 days 11:46:07,4489.0,0 days 00:03:54,10:00,8:42 ahead of 11:54:49AM,West to High Park,2025-12-17,2,Howard Park Ave at Roncesvalles Ave,1569,,-8.7,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,789566,0.0,10.083333333333334,0.0
789567,2025-12-17 11:46:45,0 days 11:46:45,4449.0,0 days 00:13:24,10:00,0:02 behind 11:46:43AM,West to High Park,2025-12-17,2,Parliament St,10427,,0.0333333333333333,0,0.0333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,789567,0.0,111.11666666666667,0.0
789568,2025-12-17 11:46:48,0 days 11:46:48,4641.0,0 days 00:18:33,10:00,0:06 ahead of 11:46:54AM,West to High Park,2025-12-17,2,Coxwell Ave at Lower Gerrard St East,2615,,-0.1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,789568,0.0,51.95,0.0
789569,2025-12-17 11:47:30,0 days 11:47:30,4489.0,0 days 00:04:15,10:00,8:19 ahead of 11:55:49AM,West to High Park,2025-12-17,2,Howard Park Ave at Indian Rd,971,,-8.316666666666666,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,789569,0.0,22.45,0.0
789570,2025-12-17 11:47:47,0 days 11:47:47,4641.0,0 days 00:18:37,10:00,0:14 ahead of 11:48:01AM,West to High Park,2025-12-17,2,Ashdale Ave,5884,,-0.2333333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,789570,0.0,93.65,0.0
789571,2025-12-17 11:48:11,0 days 11:48:11,4449.0,0 days 00:13:22,10:00,0:26 ahead of 11:48:37AM,West to High Park,2025-12-17,2,Parliament St at Carlton St,4615,,-0.4333333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,789571,0.0,153.35000000000002,0.0
789572,2025-12-17 11:48:13,0 days 11:48:13,4489.0,0 days 00:03:23,10:00,8:21 ahead of 11:56:34AM,West to High Park,2025-12-17,2,Howard Park Ave at Parkside Dr,8107,,-8.35,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,58.0,789572,0.0,40.81666666666666,0.0
789573,2025-12-17 11:48:14,0 days 11:48:14,4641.0,0 days 00:18:01,10:00,0:35 ahead of 11:48:49AM,West to High Park,2025-12-17,2,Woodfield Rd,11337,,-0.5833333333333334,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,789573,0.0,139.43333333333334,0.0
789574,2025-12-17 11:49:14,0 days 11:49:14,4446.0,0 days 00:10:35,10:00,0:26 behind 11:48:48AM,West to High Park,2025-12-17,2,Main St at Gerrard St East,4563,,0.4333333333333333,0,0.4333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,2.0,789574,0.0,1.8833333333333333,0.0
789575,2025-12-17 11:50:47,0 days 11:50:47,4641.0,0 days 00:18:35,10:00,0:45 ahead of 11:51:32AM,West to High Park,2025-12-17,2,Prust Ave,5053,,-0.75,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,789575,0.0,160.70000000000002,0.0
789576,2025-12-17 11:51:56,0 days 11:51:56,,,10:00,Scheduled at 11:51:56AM,West to High Park,2025-12-17,2,St Matthews Rd,1447,,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,789576,0.0,0.0,0.0
789577,2025-12-17 11:53:40,0 days 11:53:40,,,10:00,Scheduled at 11:53:40AM,West to High Park,2025-12-17,2,River St,10648,,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,789577,0.0,58.21666666666668,0.0
789578,2025-12-17 11:54:06,0 days 11:54:06,4446.0,0 days 00:11:05,10:00,0:16 behind 11:53:50AM,West to High Park,2025-12-17,2,Bowmore Rd,10003,,0.2666666666666666,0,0.2666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,8.0,789578,0.0,0.0,0.0
789579,2025-12-17 11:54:50,0 days 11:54:50,4627.0,0 days 00:18:03,10:00,1:26 behind 11:53:24AM,West to High Park,2025-12-17,2,Havelock St,6811,,1.4333333333333331,0,1.4333333333333331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,789579,0.0,0.0,0.0
789580,2025-12-17 11:55:13,0 days 11:55:13,4446.0,0 days 00:10:04,10:00,0:30 ahead of 11:55:43AM,West to High Park,2025-12-17,2,Gerrard St East  at Coxwell Ave,8206,,-0.5,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,10.0,789580,0.0,26.86666666666666,0.0
789581,2025-12-17 11:56:49,0 days 11:56:49,,,10:00,Scheduled at 11:56:49AM,West to High Park,2025-12-17,2,Parliament St,10427,,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,789581,0.0,111.05,0.0
789582,2025-12-17 11:58:24,0 days 11:58:24,4446.0,0 days 00:11:36,10:00,1:34 behind 11:56:50AM,West to High Park,2025-12-17,2,Coxwell Ave at Lower Gerrard St East,2615,,1.5666666666666669,0,1.5666666666666669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,789582,0.0,52.21666666666667,0.0
789583,2025-12-17 11:58:28,0 days 11:58:28,,,10:00,Scheduled at 11:58:28AM,West to High Park,2025-12-17,2,Parliament St at Carlton St,4615,,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,789583,0.0,153.28333333333336,0.0
789584,2025-12-17 11:58:43,0 days 11:58:43,4457.0,0 days 00:09:29,10:00,0:01 ahead of 11:58:44AM,West to High Park,2025-12-17,2,Main St at Gerrard St East,4563,,-0.0166666666666666,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,2.0,789584,0.0,1.8833333333333333,0.0
789585,2025-12-17 11:59:18,0 days 11:59:18,4446.0,0 days 00:11:31,10:00,1:18 behind 11:58:00AM,West to High Park,2025-12-17,2,Ashdale Ave,5884,,1.3,0,1.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,789585,0.0,95.48333333333332,0.0
789586,2025-12-17 12:00:20,0 days 12:00:20,4446.0,0 days 00:11:30,10:00,1:31 behind 11:58:49AM,West to High Park,2025-12-17,2,Woodfield Rd,11337,,1.5166666666666666,0,1.5166666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,789586,0.0,142.56666666666666,0.0
789587,2025-12-17 12:00:25,0 days 12:00:25,4641.0,0 days 00:18:10,10:00,1:31 ahead of 12:01:56PM,West to High Park,2025-12-17,2,St Matthews Rd,1447,,-1.5166666666666666,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,789587,0.0,0.0,0.0
789588,2025-12-17 12:01:20,0 days 12:01:20,4641.0,0 days 00:17:37,10:00,2:20 ahead of 12:03:40PM,West to High Park,2025-12-17,2,River St,10648,,-2.333333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,789588,0.0,58.21666666666667,0.0
789589,2025-12-17 12:02:14,0 days 12:02:14,4500.0,0 days 00:06:53,10:00,1:10 ahead of 12:03:24PM,West to High Park,2025-12-17,2,Havelock St,6811,,-1.1666666666666667,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,789589,0.0,0.0,0.0
789590,2025-12-17 12:02:51,0 days 12:02:51,4446.0,0 days 00:12:04,10:00,1:12 behind 12:01:39PM,West to High Park,2025-12-17,2,Prust Ave,5053,,1.2,0,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,789590,0.0,165.08333333333334,0.0
789591,2025-12-17 12:03:20,0 days 12:03:20,4457.0,0 days 00:09:14,10:00,0:25 ahead of 12:03:45PM,West to High Park,2025-12-17,2,Bowmore Rd,10003,,-0.4166666666666667,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,8.0,789591,0.0,0.0,0.0
789592,2025-12-17 12:03:54,0 days 12:03:54,4627.0,0 days 00:19:05,10:00,0:49 behind 12:03:05PM,West to High Park,2025-12-17,2,Dundas St West at Howard Park Ave,8595,,0.8166666666666667,1,0.8166666666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,W,55.0,789592,0.0,0.0,0.0
789593,2025-12-17 12:03:57,0 days 12:03:57,4641.0,0 days 00:17:12,10:00,2:48 ahead of 12:06:45PM,West to High Park,2025-12-17,2,Parliament St,10427,,-2.8,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,789593,0.0,111.05,0.0
789594,2025-12-17 12:05:26,0 days 12:05:26,4457.0,0 days 00:09:08,10:00,0:17 ahead of 12:05:43PM,West to High Park,2025-12-17,2,Gerrard St East  at Coxwell Ave,8206,,-0.2833333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,10.0,789594,0.0,26.866666666666667,0.0
789595,2025-12-17 12:05:42,0 days 12:05:42,4641.0,0 days 00:16:30,10:00,2:51 ahead of 12:08:33PM,West to High Park,2025-12-17,2,Parliament St at Carlton St,4615,,-2.85,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,789595,0.0,153.28333333333336,0.0
789596,2025-12-17 12:05:56,0 days 12:05:56,4627.0,0 days 00:19:49,10:00,1:07 behind 12:04:49PM,West to High Park,2025-12-17,2,Howard Park Ave at Roncesvalles Ave,1569,,1.1166666666666667,1,1.1166666666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,W,56.0,789596,0.0,10.9,0.0
789597,2025-12-17 12:06:53,0 days 12:06:53,4457.0,0 days 00:08:19,10:00,0:08 behind 12:06:45PM,West to High Park,2025-12-17,2,Coxwell Ave at Lower Gerrard St East,2615,,0.1333333333333333,0,0.1333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,789597,0.0,52.21666666666666,0.0
789598,2025-12-17 12:07:54,0 days 12:07:54,4627.0,0 days 00:20:24,10:00,2:03 behind 12:05:51PM,West to High Park,2025-12-17,2,Howard Park Ave at Indian Rd,971,,2.05,1,2.05,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,W,57.0,789598,0.0,24.383333333333336,0.0
789599,2025-12-17 12:08:29,0 days 12:08:29,4627.0,0 days 00:19:45,10:00,1:55 behind 12:06:34PM,West to High Park,2025-12-17,2,Howard Park Ave at Parkside Dr,8107,,1.9166666666666667,1,1.9166666666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,W,58.0,789599,0.0,44.8,0.0
789600,2025-12-17 12:08:44,0 days 12:08:44,4515.0,0 days 00:09:28,10:00,0:00 behind 12:08:44PM,West to High Park,2025-12-17,2,Main St at Gerrard St East,4563,,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,2.0,789600,0.0,1.8833333333333333,0.0
789601,2025-12-17 12:08:47,0 days 12:08:47,4457.0,0 days 00:09:02,10:00,0:47 behind 12:08:00PM,West to High Park,2025-12-17,2,Ashdale Ave,5884,,0.7833333333333333,0,0.7833333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,789601,0.0,95.61666666666667,0.0
789602,2025-12-17 12:09:53,0 days 12:09:53,4457.0,0 days 00:09:06,10:00,1:04 behind 12:08:49PM,West to High Park,2025-12-17,2,Woodfield Rd,11337,,1.0666666666666669,0,1.0666666666666669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,789602,0.0,143.48333333333335,0.0
789603,2025-12-17 12:11:54,0 days 12:11:54,4461.0,0 days 00:09:40,10:00,1:34 ahead of 12:13:28PM,West to High Park,2025-12-17,2,Havelock St,6811,,-1.5666666666666669,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,789603,0.0,0.0,0.0
789604,2025-12-17 12:12:27,0 days 12:12:27,4500.0,0 days 00:08:03,10:00,0:46 ahead of 12:13:13PM,West to High Park,2025-12-17,2,Dundas St West at Howard Park Ave,8595,,-0.7666666666666667,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,55.0,789604,0.0,0.0,0.0
789605,2025-12-17 12:13:01,0 days 12:13:01,4515.0,0 days 00:09:06,10:00,0:46 ahead of 12:13:47PM,West to High Park,2025-12-17,2,Bowmore Rd,10003,,-0.7666666666666667,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,8.0,789605,0.0,0.0,0.0
789606,2025-12-17 12:13:25,0 days 12:13:25,4457.0,0 days 00:10:34,10:00,1:49 behind 12:11:36PM,West to High Park,2025-12-17,2,Prust Ave,5053,,1.8166666666666669,0,1.8166666666666669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,789606,0.0,167.06666666666666,0.0
789607,2025-12-17 12:13:56,0 days 12:13:56,4500.0,0 days 00:07:29,10:00,0:53 ahead of 12:14:49PM,West to High Park,2025-12-17,2,Howard Park Ave at Roncesvalles Ave,1569,,-0.8833333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,789607,0.0,10.9,0.0
789608,2025-12-17 12:14:37,0 days 12:14:37,4446.0,0 days 00:14:12,10:00,2:40 behind 12:11:57PM,West to High Park,2025-12-17,2,St Matthews Rd,1447,,2.6666666666666665,0,2.6666666666666665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,789608,0.0,0.0,0.0
789609,2025-12-17 12:15:04,0 days 12:15:04,4515.0,0 days 00:09:38,10:00,0:40 ahead of 12:15:44PM,West to High Park,2025-12-17,2,Gerrard St East  at Coxwell Ave,8206,,-0.6666666666666666,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,10.0,789609,0.0,26.866666666666667,0.0
789610,2025-12-17 12:15:08,0 days 12:15:08,4500.0,0 days 00:07:14,10:00,0:41 ahead of 12:15:49PM,West to High Park,2025-12-17,2,Howard Park Ave at Indian Rd,971,,-0.6833333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,789610,0.0,24.383333333333333,0.0
789611,2025-12-17 12:15:34,0 days 12:15:34,4446.0,0 days 00:13:38,10:00,2:00 behind 12:13:34PM,West to High Park,2025-12-17,2,River St,10648,,2.0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,789611,0.0,60.18333333333334,0.0
789612,2025-12-17 12:15:48,0 days 12:15:48,4500.0,0 days 00:06:58,10:00,0:44 ahead of 12:16:32PM,West to High Park,2025-12-17,2,Howard Park Ave at Parkside Dr,8107,,-0.7333333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,58.0,789612,0.0,44.8,0.0
789613,2025-12-17 12:17:05,0 days 12:17:05,4515.0,0 days 00:09:11,10:00,0:15 behind 12:16:50PM,West to High Park,2025-12-17,2,Coxwell Ave at Lower Gerrard St East,2615,,0.25,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,789613,0.0,52.21666666666667,0.0
789614,2025-12-17 12:18:04,0 days 12:18:04,4446.0,0 days 00:13:12,10:00,1:15 behind 12:16:49PM,West to High Park,2025-12-17,2,Parliament St,10427,,1.25,0,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,789614,0.0,113.51666666666668,0.0
789615,2025-12-17 12:18:12,0 days 12:18:12,4515.0,0 days 00:09:25,10:00,0:12 behind 12:18:00PM,West to High Park,2025-12-17,2,Ashdale Ave,5884,,0.2,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,789615,0.0,95.86666666666667,0.0
789616,2025-12-17 12:19:03,0 days 12:19:03,4515.0,0 days 00:07:07,10:00,0:14 behind 12:18:49PM,West to High Park,2025-12-17,2,Woodfield Rd,11337,,0.2333333333333333,0,0.2333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,789616,0.0,143.93333333333334,0.0
789617,2025-12-17 12:19:58,0 days 12:19:58,4476.0,0 days 00:08:04,10:00,3:26 ahead of 12:23:24PM,West to High Park,2025-12-17,2,Havelock St,6811,,-3.433333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,789617,0.0,0.0,0.0
789618,2025-12-17 12:20:05,0 days 12:20:05,4446.0,0 days 00:14:23,10:00,1:28 behind 12:18:37PM,West to High Park,2025-12-17,2,Parliament St at Carlton St,4615,,1.4666666666666666,0,1.4666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,789618,0.0,155.61666666666667,0.0
789619,2025-12-17 12:20:34,0 days 12:20:34,4461.0,0 days 00:08:07,10:00,2:31 ahead of 12:23:05PM,West to High Park,2025-12-17,2,Dundas St West at Howard Park Ave,8595,,-2.5166666666666666,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,55.0,789619,0.0,0.0,0.0
789620,2025-12-17 12:21:05,0 days 12:21:05,4452.0,0 days 00:12:21,10:00,2:21 behind 12:18:44PM,West to High Park,2025-12-17,2,Main St at Gerrard St East,4563,,2.35,0,2.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,2.0,789620,0.0,1.8833333333333333,0.0
789621,2025-12-17 12:21:09,0 days 12:21:09,4515.0,0 days 00:07:20,10:00,0:33 ahead of 12:21:42PM,West to High Park,2025-12-17,2,Prust Ave,5053,,-0.55,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,789621,0.0,167.75,0.0
789622,2025-12-17 12:22:12,0 days 12:22:12,4461.0,0 days 00:08:05,10:00,2:37 ahead of 12:24:49PM,West to High Park,2025-12-17,2,Howard Park Ave at Roncesvalles Ave,1569,,-2.6166666666666667,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,789622,0.0,10.9,0.0
789623,2025-12-17 12:24:09,0 days 12:24:09,4461.0,0 days 00:09:01,10:00,1:40 ahead of 12:25:49PM,West to High Park,2025-12-17,2,Howard Park Ave at Indian Rd,971,,-1.6666666666666667,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,789623,0.0,24.383333333333336,0.0
789624,2025-12-17 12:25:04,0 days 12:25:04,4461.0,0 days 00:09:16,10:00,1:28 ahead of 12:26:32PM,West to High Park,2025-12-17,2,Howard Park Ave at Parkside Dr,8107,,-1.4666666666666666,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,58.0,789624,0.0,44.8,0.0
789625,2025-12-17 12:25:58,0 days 12:25:58,4457.0,0 days 00:11:21,10:00,4:02 behind 12:21:56PM,West to High Park,2025-12-17,2,St Matthews Rd,1447,,4.033333333333333,0,4.033333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,789625,0.0,0.0,0.0
789626,2025-12-17 12:26:50,0 days 12:26:50,4476.0,0 days 00:06:16,10:00,6:15 ahead of 12:33:05PM,West to High Park,2025-12-17,2,Dundas St West at Howard Park Ave,8595,,-6.25,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,55.0,789626,0.0,0.0,0.0
789627,2025-12-17 12:27:02,0 days 12:27:02,4457.0,0 days 00:11:28,10:00,3:22 behind 12:23:40PM,West to High Park,2025-12-17,2,River St,10648,,3.3666666666666667,0,3.3666666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,789627,0.0,64.21666666666667,0.0
789628,2025-12-17 12:27:07,0 days 12:27:07,4452.0,0 days 00:14:06,10:00,3:19 behind 12:23:48PM,West to High Park,2025-12-17,2,Bowmore Rd,10003,,3.316666666666667,0,3.316666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,8.0,789628,0.0,0.0,0.0
789629,2025-12-17 12:28:25,0 days 12:28:25,4476.0,0 days 00:05:22,10:00,6:24 ahead of 12:34:49PM,West to High Park,2025-12-17,2,Howard Park Ave at Roncesvalles Ave,1569,,-6.4,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,789629,0.0,10.9,0.0
789630,2025-12-17 12:28:58,0 days 12:28:58,4452.0,0 days 00:13:54,10:00,3:15 behind 12:25:43PM,West to High Park,2025-12-17,2,Gerrard St East  at Coxwell Ave,8206,,3.25,0,3.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,10.0,789630,0.0,29.966666666666665,0.0
789631,2025-12-17 12:29:05,0 days 12:29:05,4423.0,0 days 00:06:58,10:00,0:21 behind 12:28:44PM,West to High Park,2025-12-17,2,Main St at Gerrard St East,4563,,0.35,0,0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,2.0,789631,0.0,1.8833333333333333,0.0
789632,2025-12-17 12:29:32,0 days 12:29:32,4476.0,0 days 00:05:23,10:00,6:19 ahead of 12:35:51PM,West to High Park,2025-12-17,2,Howard Park Ave at Indian Rd,971,,-6.316666666666666,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,789632,0.0,24.383333333333333,0.0
789633,2025-12-17 12:30:05,0 days 12:30:05,4476.0,0 days 00:05:01,10:00,6:29 ahead of 12:36:34PM,West to High Park,2025-12-17,2,Howard Park Ave at Parkside Dr,8107,,-6.483333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,58.0,789633,0.0,44.8,0.0
789634,2025-12-17 12:30:10,0 days 12:30:10,4457.0,0 days 00:11:04,10:00,3:21 behind 12:26:49PM,West to High Park,2025-12-17,2,Parliament St,10427,,3.35,0,3.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,789634,0.0,120.91666666666669,0.0
789635,2025-12-17 12:30:57,0 days 12:30:57,4452.0,0 days 00:13:52,10:00,4:07 behind 12:26:50PM,West to High Park,2025-12-17,2,Coxwell Ave at Lower Gerrard St East,2615,,4.116666666666666,0,4.116666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,789635,0.0,58.56666666666667,0.0
789636,2025-12-17 12:31:32,0 days 12:31:32,4515.0,0 days 00:05:34,10:00,0:28 ahead of 12:32:00PM,West to High Park,2025-12-17,2,St Matthews Rd,1447,,-0.4666666666666667,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,789636,0.0,0.0,0.0
789637,2025-12-17 12:32:01,0 days 12:32:01,4457.0,0 days 00:11:27,10:00,3:33 behind 12:28:28PM,West to High Park,2025-12-17,2,Parliament St at Carlton St,4615,,3.55,0,3.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,789637,0.0,166.36666666666667,0.0
789638,2025-12-17 12:32:06,0 days 12:32:06,4452.0,0 days 00:13:54,10:00,4:06 behind 12:28:00PM,West to High Park,2025-12-17,2,Ashdale Ave,5884,,4.1,0,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,789638,0.0,105.73333333333336,0.0
789639,2025-12-17 12:32:34,0 days 12:32:34,4515.0,0 days 00:05:00,10:00,1:00 ahead of 12:33:34PM,West to High Park,2025-12-17,2,River St,10648,,-1.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,789639,0.0,64.21666666666667,0.0
789640,2025-12-17 12:33:06,0 days 12:33:06,4452.0,0 days 00:13:36,10:00,4:17 behind 12:28:49PM,West to High Park,2025-12-17,2,Woodfield Rd,11337,,4.283333333333333,0,4.283333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,789640,0.0,157.33333333333331,0.0
789641,2025-12-17 12:33:33,0 days 12:33:33,4449.0,0 days 00:13:35,10:00,0:09 behind 12:33:24PM,West to High Park,2025-12-17,2,Havelock St,6811,,0.15,0,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,789641,0.0,0.0,0.0
789642,2025-12-17 12:34:07,0 days 12:34:07,4423.0,0 days 00:06:45,10:00,0:22 behind 12:33:45PM,West to High Park,2025-12-17,2,Bowmore Rd,10003,,0.3666666666666666,0,0.3666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,8.0,789642,0.0,0.0,0.0
789643,2025-12-17 12:35:36,0 days 12:35:36,4423.0,0 days 00:06:06,10:00,0:08 ahead of 12:35:44PM,West to High Park,2025-12-17,2,Gerrard St East  at Coxwell Ave,8206,,-0.1333333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,10.0,789643,0.0,30.33333333333333,0.0
789644,2025-12-17 12:35:39,0 days 12:35:39,4452.0,0 days 00:14:30,10:00,3:58 behind 12:31:41PM,West to High Park,2025-12-17,2,Prust Ave,5053,,3.966666666666667,0,3.966666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,789644,0.0,181.95,0.0
789645,2025-12-17 12:37:19,0 days 12:37:19,4423.0,0 days 00:06:22,10:00,0:29 behind 12:36:50PM,West to High Park,2025-12-17,2,Coxwell Ave at Lower Gerrard St East,2615,,0.4833333333333333,0,0.4833333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,789645,0.0,58.93333333333334,0.0
789646,2025-12-17 12:37:46,0 days 12:37:46,4511.0,0 days 00:08:11,10:00,0:58 ahead of 12:38:44PM,West to High Park,2025-12-17,2,Main St at Gerrard St East,4563,,-0.9666666666666668,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,2.0,789646,0.0,1.8833333333333333,0.0
789647,2025-12-17 12:37:48,0 days 12:37:48,4515.0,0 days 00:06:46,10:00,0:59 behind 12:36:49PM,West to High Park,2025-12-17,2,Parliament St,10427,,0.9833333333333332,0,0.9833333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,789647,0.0,120.91666666666669,0.0
789648,2025-12-17 12:38:16,0 days 12:38:16,4423.0,0 days 00:06:10,10:00,0:16 behind 12:38:00PM,West to High Park,2025-12-17,2,Ashdale Ave,5884,,0.2666666666666666,0,0.2666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,789648,0.0,106.58333333333334,0.0
